id sensor;temperatura;humedad;ph;precipitacion;nombre;latitud;longitud
4;31.2;41.6;5;68.8;Sensor E;42.4;-85.3728
3;26.8;48.2;3.5;43.9;Sensor D;42.4;-85.3728
0;31.5;62.8;8.9;64.6;Sensor A;42.4;-85.3728
2;31;46.4;9.4;38.3;Sensor C;42.4;-85.3728
3;29.6;63;5.8;50.2;Sensor D;42.4;-85.3728
1;30;57;8.4;44.9;Sensor B;42.4;-85.3728
1;30.9;52.6;8.6;55.5;Sensor B;42.4;-85.3728
2;30.4;60.2;7.7;35.4;Sensor C;42.4;-85.3728
3;30.4;55.2;5.3;30.9;Sensor D;42.4;-85.3728
2;25.3;63.2;9.1;32.7;Sensor C;42.4;-85.3728
1;30.5;60;4.6;33.5;Sensor B;42.4;-85.3728
1;30.4;40.6;7.1;48;Sensor B;42.4;-85.3728
3;24;53.8;7.2;35;Sensor D;42.4;-85.3728
2;28.7;61.1;9.9;65.7;Sensor C;42.4;-85.3728
4;29.3;49;8.9;42.4;Sensor E;42.4;-85.3728
0;28;61.3;8.6;70.1;Sensor A;42.4;-85.3728
0;24.9;48.3;8.6;63.9;Sensor A;42.4;-85.3728
2;25.9;46;5.8;38.5;Sensor C;42.4;-85.3728
3;31;50;3.5;32.8;Sensor D;42.4;-85.3728
3;26.8;92.9;6.4;224.6;Sensor D;42.4;-85.3728
0;25.6;94.3;5.7;224.3;Sensor A;42.4;-85.3728
0;28.1;95.6;5.7;151.1;Sensor A;42.4;-85.3728
2;25;91.5;6.3;179.8;Sensor C;42.4;-85.3728
2;27.8;99.6;6.4;181.7;Sensor C;42.4;-85.3728
4;29.3;95.1;5.5;184.8;Sensor E;42.4;-85.3728
0;27.1;93.7;5.6;151;Sensor A;42.4;-85.3728
0;25.8;90.9;5.9;147.9;Sensor A;42.4;-85.3728
3;26.6;91;5.6;178.8;Sensor D;42.4;-85.3728
3;28.4;99.2;5.6;189.7;Sensor D;42.4;-85.3728
2;28.4;91.8;5.6;145.5;Sensor C;42.4;-85.3728
1;28.3;96.9;6.1;198.8;Sensor B;42.4;-85.3728
3;27;96.5;5.6;144.3;Sensor D;42.4;-85.3728
2;27.6;99.3;6.4;157.9;Sensor C;42.4;-85.3728
0;26.3;99.7;5.7;215.9;Sensor A;42.4;-85.3728
1;27.1;95.2;6.2;204.7;Sensor B;42.4;-85.3728
0;25.6;97.6;6.4;199.8;Sensor A;42.4;-85.3728
0;25.9;93.4;5.8;172.1;Sensor A;42.4;-85.3728
2;28;95;6;218;Sensor C;42.4;-85.3728
3;29.1;91.3;5.7;157.2;Sensor D;42.4;-85.3728
1;27.1;97;5.9;171.8;Sensor B;42.4;-85.3728
1;28.1;90;6.4;172.5;Sensor B;42.4;-85.3728
1;27.5;94.2;5.6;156.7;Sensor B;42.4;-85.3728
1;27.6;95.5;5.9;205.5;Sensor B;42.4;-85.3728
3;29;94;6.3;150.1;Sensor D;42.4;-85.3728
1;26.6;95.8;6.3;171.6;Sensor B;42.4;-85.3728
2;28.3;97;6;142.9;Sensor C;42.4;-85.3728
3;28.7;96.7;6.1;179;Sensor D;42.4;-85.3728
2;29.7;96.3;6.4;209.8;Sensor C;42.4;-85.3728
1;27.1;96.7;6;149.2;Sensor B;42.4;-85.3728
1;29.3;92;5.9;132.1;Sensor B;42.4;-85.3728
1;25.1;93.3;6.2;134.8;Sensor B;42.4;-85.3728
1;26.9;91.2;5.6;194.9;Sensor B;42.4;-85.3728
1;28.3;93.6;6.1;171.9;Sensor B;42.4;-85.3728
4;29.2;92.7;6;205;Sensor E;42.4;-85.3728
2;28.4;91.6;5.5;160.7;Sensor C;42.4;-85.3728
0;29.4;93.3;6.4;218.5;Sensor A;42.4;-85.3728
0;25.4;98.1;5.6;218.1;Sensor A;42.4;-85.3728
3;26.3;98.6;5.8;208.1;Sensor D;42.4;-85.3728
3;29.5;91.9;6.1;194.3;Sensor D;42.4;-85.3728
2;28.8;92.2;6;145.4;Sensor C;42.4;-85.3728
0;28.5;97.8;5.8;160.4;Sensor A;42.4;-85.3728
0;28.7;93.4;5.6;156.8;Sensor A;42.4;-85.3728
1;25;95.6;6;165.8;Sensor B;42.4;-85.3728
4;29.9;91.1;6.3;192.8;Sensor E;42.4;-85.3728
0;27.5;94.6;6.4;150.2;Sensor A;42.4;-85.3728
0;26.5;98.4;5.6;144.6;Sensor A;42.4;-85.3728
3;25;95.9;6.2;174.8;Sensor D;42.4;-85.3728
3;29.2;95.7;6;211.3;Sensor D;42.4;-85.3728
2;27.1;91.1;5.7;224.7;Sensor C;42.4;-85.3728
2;26.2;97;5.6;135.4;Sensor C;42.4;-85.3728
2;27.6;92.5;6.2;162.8;Sensor C;42.4;-85.3728
0;25.8;94.7;5.8;131.2;Sensor A;42.4;-85.3728
0;28.9;95.1;6.2;145.1;Sensor A;42.4;-85.3728
3;26.5;94.5;6.1;199.9;Sensor D;42.4;-85.3728
2;26.9;91.7;6.1;214.4;Sensor C;42.4;-85.3728
3;27.6;94.9;5.7;145.9;Sensor D;42.4;-85.3728
4;28.1;98.4;5.9;171.7;Sensor E;42.4;-85.3728
2;29.5;92.6;6.5;131.2;Sensor C;42.4;-85.3728
1;29;95.2;6.2;222.8;Sensor B;42.4;-85.3728
1;25.1;92.4;6;157.8;Sensor B;42.4;-85.3728
3;27.2;92.2;6.1;141.3;Sensor D;42.4;-85.3728
4;29;90.8;5.9;205.6;Sensor E;42.4;-85.3728
3;27.8;95.9;5.6;131.1;Sensor D;42.4;-85.3728
3;27.3;100;5.8;201.8;Sensor D;42.4;-85.3728
2;28.8;99.6;6.2;224.4;Sensor C;42.4;-85.3728
1;26.6;97;6.1;191;Sensor B;42.4;-85.3728
2;29.7;95.7;6.1;215.2;Sensor C;42.4;-85.3728
0;25.5;91.6;5.7;212.9;Sensor A;42.4;-85.3728
0;26.4;91.5;5.5;167;Sensor A;42.4;-85.3728
1;27.5;92.9;5.8;142.1;Sensor B;42.4;-85.3728
4;27;95.7;6.2;147.2;Sensor E;42.4;-85.3728
3;29;90.7;5.7;148.8;Sensor D;42.4;-85.3728
2;26.1;91.5;5.9;134.1;Sensor C;42.4;-85.3728
2;25.1;95;5.5;192.9;Sensor C;42.4;-85.3728
3;25.5;96.9;6.2;191.3;Sensor D;42.4;-85.3728
1;28.6;95.7;6.4;134.8;Sensor B;42.4;-85.3728
2;26.1;96.7;6;143.5;Sensor C;42.4;-85.3728
0;25.5;94.4;6.3;178.7;Sensor A;42.4;-85.3728
3;25.9;94.7;6.5;144.2;Sensor D;42.4;-85.3728
4;28.3;95.4;6.1;182.4;Sensor E;42.4;-85.3728
3;29.6;91.4;5.8;224.8;Sensor D;42.4;-85.3728
2;29.7;95.2;6.3;148.3;Sensor C;42.4;-85.3728
2;26.1;93.3;6.1;195.4;Sensor C;42.4;-85.3728
2;26;94.8;6.3;209.5;Sensor C;42.4;-85.3728
1;27.2;91.5;6.4;164.9;Sensor B;42.4;-85.3728
4;29;98.1;5.5;213.9;Sensor E;42.4;-85.3728
0;26.1;96.4;6.3;131.3;Sensor A;42.4;-85.3728
2;25.5;94.3;6;135.1;Sensor C;42.4;-85.3728
3;27.6;100;5.7;174.6;Sensor D;42.4;-85.3728
3;27.8;97.5;6.5;154.1;Sensor D;42.4;-85.3728
2;25.6;99.7;5.9;165.8;Sensor C;42.4;-85.3728
1;26.9;99.8;6.3;225.6;Sensor B;42.4;-85.3728
3;29.2;90.3;6;188.9;Sensor D;42.4;-85.3728
3;26.4;98.3;6;221.2;Sensor D;42.4;-85.3728
1;28.4;95.9;5.7;203.9;Sensor B;42.4;-85.3728
2;28.9;93;5.8;191.8;Sensor C;42.4;-85.3728
2;26.5;93.5;5.9;149.2;Sensor C;42.4;-85.3728
4;25.8;93.8;5.8;152.4;Sensor E;42.4;-85.3728
2;26.9;98.8;5.7;166.6;Sensor C;42.4;-85.3728
0;29.5;63.2;7.5;71.9;Sensor A;42.4;-85.3728
3;26.7;68.1;7;67.2;Sensor D;42.4;-85.3728
2;26.3;62.3;7.4;70.2;Sensor C;42.4;-85.3728
1;34;67.2;6.5;73.2;Sensor B;42.4;-85.3728
3;28;65.1;6.8;72.5;Sensor D;42.4;-85.3728
1;28.8;65.3;7.6;62.3;Sensor B;42.4;-85.3728
0;34;64.3;7.7;66.9;Sensor A;42.4;-85.3728
1;33.9;61.6;6.6;68;Sensor B;42.4;-85.3728
2;32.8;68.7;7.5;73.7;Sensor C;42.4;-85.3728
4;27.1;63.4;6.5;73.8;Sensor E;42.4;-85.3728
2;25.7;61.2;7.2;69.3;Sensor C;42.4;-85.3728
2;32.3;66.6;7.6;64.6;Sensor C;42.4;-85.3728
4;29.6;68.3;6.9;67.5;Sensor E;42.4;-85.3728
2;30.9;68.8;7.7;66.6;Sensor C;42.4;-85.3728
2;28.1;64.2;6.7;70.9;Sensor C;42.4;-85.3728
3;30.1;69.3;6.7;67.1;Sensor D;42.4;-85.3728
0;31.7;62.5;7.3;69;Sensor A;42.4;-85.3728
1;27.8;62.5;7.6;69.8;Sensor B;42.4;-85.3728
4;32.9;64.6;7.7;71.5;Sensor E;42.4;-85.3728
4;29.4;65;7.4;61.9;Sensor E;42.4;-85.3728
1;27.8;67.6;6.9;74;Sensor B;42.4;-85.3728
2;28.5;60.4;7.2;74.9;Sensor C;42.4;-85.3728
1;27.7;68.5;7.1;71.8;Sensor B;42.4;-85.3728
0;30.4;67.7;6.7;63;Sensor A;42.4;-85.3728
2;27.3;69.1;6.7;61.2;Sensor C;42.4;-85.3728
1;30.3;61.7;6.6;65.6;Sensor B;42.4;-85.3728
1;28.6;61.5;7.1;63.5;Sensor B;42.4;-85.3728
4;25.4;66.6;7.5;65.8;Sensor E;42.4;-85.3728
2;34.9;65.3;7.2;70.1;Sensor C;42.4;-85.3728
1;25.1;67.7;6.9;74.6;Sensor B;42.4;-85.3728
1;32.5;64.3;7.4;65.8;Sensor B;42.4;-85.3728
1;33.9;68.6;6.9;69.2;Sensor B;42.4;-85.3728
4;25.2;60.4;6.6;70.9;Sensor E;42.4;-85.3728
0;31.8;69;7.3;61.5;Sensor A;42.4;-85.3728
0;34.9;63.6;7;64.7;Sensor A;42.4;-85.3728
0;31.7;68.6;7.2;62.3;Sensor A;42.4;-85.3728
4;27.2;66.8;6.9;69.9;Sensor E;42.4;-85.3728
3;26.2;67.9;7.5;73.6;Sensor D;42.4;-85.3728
0;30.2;60.1;7.2;66.4;Sensor A;42.4;-85.3728
3;31.6;67.8;7.1;74.9;Sensor D;42.4;-85.3728
2;29.7;69.1;6.8;65.7;Sensor C;42.4;-85.3728
0;27.1;67.7;7.4;60.5;Sensor A;42.4;-85.3728
4;34.6;61.4;7.7;72.4;Sensor E;42.4;-85.3728
1;33.4;62.9;6.6;63.6;Sensor B;42.4;-85.3728
2;28.8;63.4;6.7;70.3;Sensor C;42.4;-85.3728
2;31.5;63.1;6.5;71.5;Sensor C;42.4;-85.3728
3;25.5;64;7.7;63.2;Sensor D;42.4;-85.3728
1;34.4;69.7;6.6;70.3;Sensor B;42.4;-85.3728
0;34.6;63.1;7.4;60.4;Sensor A;42.4;-85.3728
0;29.4;64.9;7.5;72.2;Sensor A;42.4;-85.3728
1;29.1;67.9;7.2;67.8;Sensor B;42.4;-85.3728
2;28.6;65.7;6.6;70.1;Sensor C;42.4;-85.3728
3;27.5;69.3;7.1;69.4;Sensor D;42.4;-85.3728
4;33;68.9;6.7;62.3;Sensor E;42.4;-85.3728
4;34;70;7.4;61.2;Sensor E;42.4;-85.3728
3;30.1;60.1;6.6;71.7;Sensor D;42.4;-85.3728
1;29.6;66.2;7.5;69.4;Sensor B;42.4;-85.3728
0;27.3;68;7.8;68.9;Sensor A;42.4;-85.3728
4;31.4;64.2;7.3;63.9;Sensor E;42.4;-85.3728
4;31.5;66.6;7.6;61.7;Sensor E;42.4;-85.3728
0;29.4;64.3;7.1;67.5;Sensor A;42.4;-85.3728
4;29.4;64.1;7.4;65.2;Sensor E;42.4;-85.3728
3;28.4;61.9;7.4;74.2;Sensor D;42.4;-85.3728
2;28.5;63.5;6.5;69.5;Sensor C;42.4;-85.3728
2;30.6;61.1;7.2;71.4;Sensor C;42.4;-85.3728
3;25.3;61.4;7.3;68.6;Sensor D;42.4;-85.3728
2;33;60.2;7.6;73.4;Sensor C;42.4;-85.3728
2;33.7;66.6;7.5;67.3;Sensor C;42.4;-85.3728
2;32.8;68;7.3;73.4;Sensor C;42.4;-85.3728
1;27.5;62.9;6.5;69.5;Sensor B;42.4;-85.3728
1;25.7;69.8;7.1;74.6;Sensor B;42.4;-85.3728
1;30;64.1;7.6;71.2;Sensor B;42.4;-85.3728
3;28.2;68.3;7.4;64.3;Sensor D;42.4;-85.3728
3;28.3;61.2;7.5;63.3;Sensor D;42.4;-85.3728
4;28.5;64.2;7;69.7;Sensor E;42.4;-85.3728
2;26.9;61.6;6.8;63.5;Sensor C;42.4;-85.3728
2;32.8;68.8;7.2;64.1;Sensor C;42.4;-85.3728
1;26.4;64.5;7.3;63.5;Sensor B;42.4;-85.3728
0;29.8;63.4;6.6;63;Sensor A;42.4;-85.3728
3;27.4;67.1;6.7;72.5;Sensor D;42.4;-85.3728
3;34.1;65.1;7.7;70.4;Sensor D;42.4;-85.3728
2;30.9;64.2;7.4;62.8;Sensor C;42.4;-85.3728
0;28.8;61;6.6;73.4;Sensor A;42.4;-85.3728
4;27.2;66.1;7;62.3;Sensor E;42.4;-85.3728
3;28.6;66.8;7.4;62.3;Sensor D;42.4;-85.3728
2;26.4;63.6;7;64.4;Sensor C;42.4;-85.3728
1;32.8;66.2;6.8;68.8;Sensor B;42.4;-85.3728
1;29.6;65.9;7.4;71.2;Sensor B;42.4;-85.3728
3;33.5;62.7;6.8;65.5;Sensor D;42.4;-85.3728
0;31.9;66.7;7.2;74.2;Sensor A;42.4;-85.3728
1;30.3;65.6;7;71.6;Sensor B;42.4;-85.3728
0;28.5;66.3;7.4;62.8;Sensor A;42.4;-85.3728
2;30;67.9;7.3;66.5;Sensor C;42.4;-85.3728
1;31.7;60.1;6.5;66.7;Sensor B;42.4;-85.3728
1;30.3;63.5;6.9;74.2;Sensor B;42.4;-85.3728
2;33.4;65.7;6.9;64.9;Sensor C;42.4;-85.3728
4;31.4;63;7.8;64.8;Sensor E;42.4;-85.3728
1;27.7;63.3;6.8;68.6;Sensor B;42.4;-85.3728
1;32.6;61.3;7.3;61.8;Sensor B;42.4;-85.3728
3;32.7;67.8;7.5;63.4;Sensor D;42.4;-85.3728
4;51.4;46.6;6.3;105.3;Sensor E;42.4;-85.3728
2;51.8;54.7;6.5;166.1;Sensor C;42.4;-85.3728
3;53;49.9;5.3;66;Sensor D;42.4;-85.3728
3;53.2;61.4;5.3;64.2;Sensor D;42.4;-85.3728
1;50.9;52.1;7.4;163.5;Sensor B;42.4;-85.3728
3;54.7;50.6;5.2;133.6;Sensor D;42.4;-85.3728
3;50.1;48.8;6.1;84.2;Sensor D;42.4;-85.3728
1;53.1;64.4;6.2;95.2;Sensor B;42.4;-85.3728
1;52;54.3;7;50.3;Sensor B;42.4;-85.3728
1;50.6;40.9;7.3;83.6;Sensor B;42.4;-85.3728
1;53.9;60.9;7.4;88.9;Sensor B;42.4;-85.3728
2;52.9;40.6;5.5;54.7;Sensor C;42.4;-85.3728
3;51.4;46.6;7;54.2;Sensor D;42.4;-85.3728
0;53.8;47.7;6.3;74.3;Sensor A;42.4;-85.3728
1;54.2;50.7;5.8;103;Sensor B;42.4;-85.3728
2;50.2;64.3;5.3;128.4;Sensor C;42.4;-85.3728
2;53.6;64.5;5.5;67.6;Sensor C;42.4;-85.3728
4;53.7;49.6;5.8;59;Sensor E;42.4;-85.3728
2;51.6;61.9;6.7;128.9;Sensor C;42.4;-85.3728
1;51.7;41.1;5.6;158.4;Sensor B;42.4;-85.3728
0;54.3;48.8;6.8;72.1;Sensor A;42.4;-85.3728
3;53.9;62.6;6.4;126.1;Sensor D;42.4;-85.3728
0;53.6;45.8;7.4;102.6;Sensor A;42.4;-85.3728
4;50.2;64.1;5.8;138.1;Sensor E;42.4;-85.3728
2;53;43.9;7.1;77.2;Sensor C;42.4;-85.3728
4;53.9;50.5;5.3;65.4;Sensor E;42.4;-85.3728
2;54.3;63.2;6.9;154.1;Sensor C;42.4;-85.3728
2;54.1;59;6.3;173.3;Sensor C;42.4;-85.3728
1;54.9;40.5;5;162;Sensor B;42.4;-85.3728
1;52.4;53.7;5.7;63.2;Sensor B;42.4;-85.3728
2;54.1;58.6;7.4;84.3;Sensor C;42.4;-85.3728
3;50.7;42.4;5.5;121.4;Sensor D;42.4;-85.3728
2;52.3;41.5;5.2;148.2;Sensor C;42.4;-85.3728
2;52;45;5.9;174.6;Sensor C;42.4;-85.3728
3;54.1;63.5;5.6;79.9;Sensor D;42.4;-85.3728
4;50.6;54.8;5.7;147;Sensor E;42.4;-85.3728
0;50.4;64.8;7.4;74.3;Sensor A;42.4;-85.3728
3;52.7;55.6;6.5;133.7;Sensor D;42.4;-85.3728
4;52.1;56.5;5.6;109.2;Sensor E;42.4;-85.3728
0;52.3;46.9;6.9;113.3;Sensor A;42.4;-85.3728
4;53;60.4;6.8;94.5;Sensor E;42.4;-85.3728
2;51.9;40.2;7.4;51;Sensor C;42.4;-85.3728
2;51.9;45.7;6.8;126.3;Sensor C;42.4;-85.3728
3;52.4;62.1;6;127.6;Sensor D;42.4;-85.3728
4;51.1;42.9;7.1;140.3;Sensor E;42.4;-85.3728
2;52.4;41.7;5.4;145.3;Sensor C;42.4;-85.3728
3;53;57.7;5.4;77.9;Sensor D;42.4;-85.3728
1;50.1;54.4;5.1;140.7;Sensor B;42.4;-85.3728
3;50.2;62.5;6.2;141.9;Sensor D;42.4;-85.3728
1;52.3;47.8;5.8;84.2;Sensor B;42.4;-85.3728
0;52.5;46.1;6.9;170.7;Sensor A;42.4;-85.3728
2;51.2;44.7;5.8;153;Sensor C;42.4;-85.3728
2;54.7;60.2;5.6;114.1;Sensor C;42.4;-85.3728
1;53.3;53.2;5.1;60;Sensor B;42.4;-85.3728
3;52.1;48.1;6;107.6;Sensor D;42.4;-85.3728
3;51.8;58.5;5.6;58.7;Sensor D;42.4;-85.3728
3;53.2;60.3;6.3;84.1;Sensor D;42.4;-85.3728
1;50.5;45.7;5.2;93.4;Sensor B;42.4;-85.3728
4;50.8;52.2;6.8;62.2;Sensor E;42.4;-85.3728
1;52.7;64.2;6.7;128;Sensor B;42.4;-85.3728
0;52.2;52.2;5.1;58.5;Sensor A;42.4;-85.3728
3;52.8;41;6.7;96.5;Sensor D;42.4;-85.3728
0;54.1;64.3;7.1;95.5;Sensor A;42.4;-85.3728
2;53;46.1;6.2;151.2;Sensor C;42.4;-85.3728
0;53.8;61.8;5.4;130.1;Sensor A;42.4;-85.3728
3;52.4;52.6;5.7;106.2;Sensor D;42.4;-85.3728
4;53;55.6;6.9;115.9;Sensor E;42.4;-85.3728
2;53.8;47.9;5.7;127.4;Sensor C;42.4;-85.3728
3;53.8;64.7;6.9;104.2;Sensor D;42.4;-85.3728
3;52.1;63.5;5.1;50.5;Sensor D;42.4;-85.3728
3;52.8;41.1;6.4;61.2;Sensor D;42.4;-85.3728
2;50.4;42.9;6.3;62.9;Sensor C;42.4;-85.3728
1;54.9;44.3;5.7;120.4;Sensor B;42.4;-85.3728
2;54.8;61.3;5.4;107.1;Sensor C;42.4;-85.3728
4;52.9;58.1;6;163.8;Sensor E;42.4;-85.3728
2;53.5;47.4;6.9;73.1;Sensor C;42.4;-85.3728
2;55;58.3;5.8;64.9;Sensor C;42.4;-85.3728
2;52;43.3;5.5;144.8;Sensor C;42.4;-85.3728
3;51.7;53.9;6;84.2;Sensor D;42.4;-85.3728
3;50.4;56.1;7;127.2;Sensor D;42.4;-85.3728
3;53.5;57.8;7.1;125.7;Sensor D;42.4;-85.3728
1;54.8;59.9;6.4;53;Sensor B;42.4;-85.3728
2;54.3;53.1;7.2;91.1;Sensor C;42.4;-85.3728
3;53.5;52;6.4;113.8;Sensor D;42.4;-85.3728
4;52.5;40.6;6.7;168.4;Sensor E;42.4;-85.3728
3;54.2;41.7;6.6;145.2;Sensor D;42.4;-85.3728
2;54.6;42.3;5.3;50.6;Sensor C;42.4;-85.3728
2;53.2;40.5;6.7;78.8;Sensor C;42.4;-85.3728
1;51.3;55.3;5.6;170.8;Sensor B;42.4;-85.3728
1;51.7;64.1;6.4;125.6;Sensor B;42.4;-85.3728
1;53.1;42.3;7.3;170.4;Sensor B;42.4;-85.3728
3;54.8;53.4;6.4;68.9;Sensor D;42.4;-85.3728
3;54.5;53.2;7.5;123.8;Sensor D;42.4;-85.3728
3;53.4;54.6;5.6;119.4;Sensor D;42.4;-85.3728
0;54.3;45.1;5;109.6;Sensor A;42.4;-85.3728
1;51.5;54.7;6;96.4;Sensor B;42.4;-85.3728
1;51.2;47.5;6.2;119.6;Sensor B;42.4;-85.3728
3;53.1;56.5;6.7;149.3;Sensor D;42.4;-85.3728
1;53.8;57.9;7;68.5;Sensor B;42.4;-85.3728
1;50.7;51.8;6.6;76.6;Sensor B;42.4;-85.3728
2;36.5;57.9;6;122.7;Sensor C;42.4;-85.3728
4;36.9;62.7;5.3;163.7;Sensor E;42.4;-85.3728
1;29.2;59.4;6;103.3;Sensor B;42.4;-85.3728
0;27.3;43.4;6.1;142.3;Sensor A;42.4;-85.3728
0;21.1;55.5;5.6;184.6;Sensor A;42.4;-85.3728
3;30.3;42.4;6.4;149.3;Sensor D;42.4;-85.3728
2;31.8;45;5.6;147;Sensor C;42.4;-85.3728
3;33.2;38.2;5.9;198.8;Sensor D;42.4;-85.3728
1;29.4;63.5;5.8;90.1;Sensor B;42.4;-85.3728
3;30.3;67.4;4.7;127.8;Sensor D;42.4;-85.3728
2;35.5;68.8;5.3;108.6;Sensor C;42.4;-85.3728
0;33.8;40;7.4;176.6;Sensor A;42.4;-85.3728
1;28.7;49.5;5.8;96.4;Sensor B;42.4;-85.3728
2;31.2;56.7;7.3;122;Sensor C;42.4;-85.3728
2;29;57.2;6.3;120.7;Sensor C;42.4;-85.3728
3;27.3;34.1;4.7;96.5;Sensor D;42.4;-85.3728
3;21.5;38.8;5;180.4;Sensor D;42.4;-85.3728
1;18.3;34.7;5;107.5;Sensor B;42.4;-85.3728
4;37;37.7;5.6;161.5;Sensor E;42.4;-85.3728
1;24.8;40.1;5.6;121.6;Sensor B;42.4;-85.3728
1;19.3;56;4.7;194.6;Sensor B;42.4;-85.3728
4;28.9;50.1;5.7;179.2;Sensor E;42.4;-85.3728
4;19.5;47.2;6.4;192.4;Sensor E;42.4;-85.3728
2;24.8;50.5;6;114.3;Sensor C;42.4;-85.3728
0;18.3;38.4;4.9;139.6;Sensor A;42.4;-85.3728
3;19.1;45.4;5.5;132.8;Sensor D;42.4;-85.3728
1;28.2;49.4;5.9;186.5;Sensor B;42.4;-85.3728
3;30.1;34.1;5.7;157.1;Sensor D;42.4;-85.3728
3;33.4;35.4;4.5;139.7;Sensor D;42.4;-85.3728
0;24.2;46.7;6.7;177.3;Sensor A;42.4;-85.3728
0;26.9;41.7;4.8;94.5;Sensor A;42.4;-85.3728
3;31.3;58;4.9;161.8;Sensor D;42.4;-85.3728
1;33.3;67.1;5.3;108.5;Sensor B;42.4;-85.3728
2;23.5;46.5;7.1;150.9;Sensor C;42.4;-85.3728
2;34.5;39;5.6;168.6;Sensor C;42.4;-85.3728
3;19.5;34.5;5.6;197.4;Sensor D;42.4;-85.3728
4;28.8;37.6;4.7;91.7;Sensor E;42.4;-85.3728
0;31;32.2;7.2;180.7;Sensor A;42.4;-85.3728
3;18.4;36.8;6.6;93.1;Sensor D;42.4;-85.3728
3;35.1;31;5;116.9;Sensor D;42.4;-85.3728
0;34.9;30.4;6.3;159.3;Sensor A;42.4;-85.3728
2;29.5;35.7;6.2;187.9;Sensor C;42.4;-85.3728
0;34.5;47.5;5.9;129;Sensor A;42.4;-85.3728
1;28.4;52.1;6;147;Sensor B;42.4;-85.3728
1;18.4;34.8;4.7;163.3;Sensor B;42.4;-85.3728
1;31.1;47.2;7.1;91.3;Sensor B;42.4;-85.3728
1;20.9;46.2;6.2;195.6;Sensor B;42.4;-85.3728
4;30.9;52.8;7.1;171;Sensor E;42.4;-85.3728
2;27.9;66.5;4.7;145.4;Sensor C;42.4;-85.3728
2;36;36.5;6.4;136;Sensor C;42.4;-85.3728
3;19.5;56.9;4.8;173.2;Sensor D;42.4;-85.3728
2;19.6;32.3;4.6;176.4;Sensor C;42.4;-85.3728
4;31.2;56.5;5.6;129.2;Sensor E;42.4;-85.3728
0;33.5;45.7;7.3;126.7;Sensor A;42.4;-85.3728
1;24.8;45;5;188.5;Sensor B;42.4;-85.3728
4;36.2;31.9;5.6;191.1;Sensor E;42.4;-85.3728
4;30.5;35.5;5.4;162.6;Sensor E;42.4;-85.3728
4;26;49.9;5.9;160.3;Sensor E;42.4;-85.3728
0;31.5;35.6;6.6;100.5;Sensor A;42.4;-85.3728
2;33.2;32.5;4.8;105;Sensor C;42.4;-85.3728
0;23.5;51.3;4.8;192.3;Sensor A;42.4;-85.3728
2;34.9;38.8;5.2;148.3;Sensor C;42.4;-85.3728
4;28.1;44.9;4.9;197.1;Sensor E;42.4;-85.3728
0;24.5;57.3;6.4;118.4;Sensor A;42.4;-85.3728
0;33.6;48.4;7.1;100.5;Sensor A;42.4;-85.3728
2;20.6;60.5;6.7;191.1;Sensor C;42.4;-85.3728
0;20;59.3;6;195.8;Sensor A;42.4;-85.3728
3;28.9;62.5;5.5;182.3;Sensor D;42.4;-85.3728
2;36;43.6;4.8;159.9;Sensor C;42.4;-85.3728
1;23.7;47.3;7.3;141.1;Sensor B;42.4;-85.3728
1;25.7;40.7;4.8;100.8;Sensor B;42.4;-85.3728
2;31.1;66.7;6.2;175.9;Sensor C;42.4;-85.3728
1;18.7;61.3;5;139.9;Sensor B;42.4;-85.3728
2;29.5;63.5;5.6;189.5;Sensor C;42.4;-85.3728
1;20.4;39.4;4.7;137.2;Sensor B;42.4;-85.3728
4;36;56;7.3;134.9;Sensor E;42.4;-85.3728
2;31.5;35.4;5.7;174.6;Sensor C;42.4;-85.3728
3;36.3;56;4.7;101.6;Sensor D;42.4;-85.3728
2;29.5;67.1;6.5;153.3;Sensor C;42.4;-85.3728
2;30.6;34.8;5.4;177.6;Sensor C;42.4;-85.3728
3;24.7;60;5.9;92;Sensor D;42.4;-85.3728
3;23.2;36.7;7;162.6;Sensor D;42.4;-85.3728
3;19;33.1;6.1;155.4;Sensor D;42.4;-85.3728
0;29.3;45.9;6.4;165.4;Sensor A;42.4;-85.3728
1;34.6;54.3;4.8;180.9;Sensor B;42.4;-85.3728
2;22;56.3;7;136.8;Sensor C;42.4;-85.3728
1;23;60.2;4.6;159.7;Sensor B;42.4;-85.3728
4;30.6;35.3;7;178.9;Sensor E;42.4;-85.3728
3;31.5;48.2;7.1;165.4;Sensor D;42.4;-85.3728
2;26;40.6;5.2;109.2;Sensor C;42.4;-85.3728
1;21;69.7;5.1;185.2;Sensor B;42.4;-85.3728
0;19.3;47.7;5.4;149.1;Sensor A;42.4;-85.3728
2;19.2;50.5;5.7;180.6;Sensor C;42.4;-85.3728
2;22.5;62.6;5.7;96.7;Sensor C;42.4;-85.3728
2;36.8;58.3;6.1;124.6;Sensor C;42.4;-85.3728
0;29.9;66.4;6.9;198.1;Sensor A;42.4;-85.3728
1;29.4;44.8;6.8;172.4;Sensor B;42.4;-85.3728
1;29.7;42.9;6.9;186.9;Sensor B;42.4;-85.3728
3;19.5;66.3;6.2;173.1;Sensor D;42.4;-85.3728
4;20;48.9;4.6;122.5;Sensor E;42.4;-85.3728
3;17;17;7.5;88.6;Sensor D;42.4;-85.3728
